20aa4aaf.8242.48d9.a225.e9f6b3e8938c,828.0
ec91140e.0862.4ece.bb4a.d114f4c42bdb,814.0
b612f67e.eea8.4e03.81b7.034dbfc44669,746.0
55b26af1.31a6.4606.8b99.bf415a009311,744.0
60345a80.4df2.4a0b.b7af.e2370c607aec,743.0
104e5902.1c3e.417f.bb22.124bfca61a61,740.0
65ba3877.ad29.4afc.aaec.bcf3544f5f75,735.0
c784e063.e586.43cb.a602.9f2e2ae420d1,725.0
c8b831af.2e3c.4aaa.83cf.b66c3016e0f3,680.0
c18a0367.8148.4450.bf5a.507b6fe30c73,675.0
72a8ae87.94ea.41e3.b43c.b5337f6a0548,674.0
2a1b28ba.f47e.44b6.bfd7.d3e41e762db3,671.0
0bb5e24a.aa34.48e7.b1f9.e761ac2dc6b4,658.0
d7c251b8.15e9.4266.bcd8.6e6c6a453c11,649.0
fae97eb5.3264.4211.8ea3.823f547a6f0c,643.0
21a4ec1a.bcae.4e10.be82.66328d2dad4f,629.0
d6223d2e.0d62.4658.8eec.ccc9d4ee86a3,627.0
101c02ce.4f8d.4394.83a3.0c406831d934,615.0
15129220.6eda.44ad.9511.be0f6e027f5d,595.0
35a8aef7.4bb0.4cab.bc0e.3576bb706571,553.0
ac7d2af0.9c75.4a32.bb2b.e79380ab8c61,546.0
7c66ff62.02e7.458d.a55d.8d07d15a9315,529.0
b49ad14d.07c8.454d.82ec.c6fb9c7bcc36,512.0
e94edb86.8fe0.42b8.a255.c48d4551405b,510.0
37f1087f.ae31.4fde.b96b.4b6c1d61351e,510.0
1230c3fd.efa4.4ad9.8f01.499141965b11,509.0
183645ce.cacd.4744.8440.de4eb377dfea,496.0
b447da2d.f44f.4ced.ab9e.b560736484fb,489.0
fa4e5dcc.7b0a.4fb1.989d.b19aec98e047,476.0
884e1ddb.8d8b.45cf.8dba.16387520872c,463.0
3b2b88b4.90b1.44d2.a015.e80e723e996f,458.0
df4b001a.f4cd.4b71.8ebe.a68b8df2cb80,456.0
a6108908.5ef9.47ef.8f57.b055bc6ee7aa,454.0
11c70d46.e0a4.4797.ad7b.3677fe93d73b,450.0
2adb40fd.6824.44f2.b71f.dc73c9f82b16,445.0
e4485061.924a.4f09.9d7e.bfefc780d1a8,442.0
14c94c5e.aaf2.414f.a72f.74ccc134b294,438.0
0eb12bd1.4548.4004.8dcd.1a71de8b1df5,437.0
ea68ac1a.53e3.4523.924f.32ca1d2ac988,435.0
dfc347e3.eed7.4592.95eb.374724230326,427.0
