	SubjectID1	SubjectID2	Group1	Group2	Distance
1360	40112074.09e5.42b1.b332.17c9b89686e5	101c02ce.4f8d.4394.83a3.0c406831d934	stool	swab	0.5976777234835097
1361	40112074.09e5.42b1.b332.17c9b89686e5	8c4ae03d.dd8c.44ec.8336.15e0b031d97f	stool	swab	0.7788180102447996
1362	40112074.09e5.42b1.b332.17c9b89686e5	14c94c5e.aaf2.414f.a72f.74ccc134b294	stool	swab	0.5936838542928845
1363	40112074.09e5.42b1.b332.17c9b89686e5	11c4be47.fdce.4135.8acf.0894f2da5ede	stool	swab	0.546523962813136
1364	40112074.09e5.42b1.b332.17c9b89686e5	b49ad14d.07c8.454d.82ec.c6fb9c7bcc36	stool	swab	0.7927176832100776
1365	40112074.09e5.42b1.b332.17c9b89686e5	11c70d46.e0a4.4797.ad7b.3677fe93d73b	stool	swab	0.7983415697694455
1366	40112074.09e5.42b1.b332.17c9b89686e5	c8b831af.2e3c.4aaa.83cf.b66c3016e0f3	stool	swab	0.4907645690580345
1367	40112074.09e5.42b1.b332.17c9b89686e5	ec91140e.0862.4ece.bb4a.d114f4c42bdb	stool	swab	0.44368108149766183
1368	40112074.09e5.42b1.b332.17c9b89686e5	e94edb86.8fe0.42b8.a255.c48d4551405b	stool	swab	0.5830171855964238
1369	40112074.09e5.42b1.b332.17c9b89686e5	fae97eb5.3264.4211.8ea3.823f547a6f0c	stool	swab	0.6100767666288297
1370	40112074.09e5.42b1.b332.17c9b89686e5	e4485061.924a.4f09.9d7e.bfefc780d1a8	stool	swab	0.7153151975596501
1371	40112074.09e5.42b1.b332.17c9b89686e5	2a1b28ba.f47e.44b6.bfd7.d3e41e762db3	stool	swab	0.8261754714854308
1372	40112074.09e5.42b1.b332.17c9b89686e5	212f0ce6.9123.4e38.abf3.db944de7f1c1	stool	swab	0.6393068209580822
1373	40112074.09e5.42b1.b332.17c9b89686e5	d6223d2e.0d62.4658.8eec.ccc9d4ee86a3	stool	swab	0.3693375226218905
1374	40112074.09e5.42b1.b332.17c9b89686e5	20aa4aaf.8242.48d9.a225.e9f6b3e8938c	stool	swab	0.8209706585478523
1375	40112074.09e5.42b1.b332.17c9b89686e5	17f96e8a.dc68.4aef.98db.8aaaab702e33	stool	swab	0.4915102832594803
1376	40112074.09e5.42b1.b332.17c9b89686e5	61c3930c.61c4.4c82.8475.7a10ccaeb71c	stool	swab	0.6240062763619076
1377	40112074.09e5.42b1.b332.17c9b89686e5	ac7d2af0.9c75.4a32.bb2b.e79380ab8c61	stool	swab	0.7790098219170863
1378	40112074.09e5.42b1.b332.17c9b89686e5	b612f67e.eea8.4e03.81b7.034dbfc44669	stool	swab	0.6979118764274632
1379	40112074.09e5.42b1.b332.17c9b89686e5	36b313f7.8a44.4bdc.8034.82260a83d7b9	stool	swab	0.49439312207902086
1380	40112074.09e5.42b1.b332.17c9b89686e5	6ecca0ea.049c.41ec.b324.404e504d44c0	stool	swab	0.7149081363807636
1381	40112074.09e5.42b1.b332.17c9b89686e5	55b26af1.31a6.4606.8b99.bf415a009311	stool	swab	0.5666171351977038
1382	40112074.09e5.42b1.b332.17c9b89686e5	e5574c01.3027.458d.8f96.d68b66aae40b	stool	swab	0.5961290737642279
1383	40112074.09e5.42b1.b332.17c9b89686e5	dfc347e3.eed7.4592.95eb.374724230326	stool	swab	0.6150563772170402
1384	40112074.09e5.42b1.b332.17c9b89686e5	4b9ad407.fc2f.4463.bccc.0cf3a28d05f6	stool	swab	0.5372052368390984
1385	40112074.09e5.42b1.b332.17c9b89686e5	c18a0367.8148.4450.bf5a.507b6fe30c73	stool	swab	0.4920280495611602
1386	40112074.09e5.42b1.b332.17c9b89686e5	15129220.6eda.44ad.9511.be0f6e027f5d	stool	swab	0.46358173324307034
1387	40112074.09e5.42b1.b332.17c9b89686e5	183645ce.cacd.4744.8440.de4eb377dfea	stool	swab	0.4933230956742816
1388	40112074.09e5.42b1.b332.17c9b89686e5	37f1087f.ae31.4fde.b96b.4b6c1d61351e	stool	swab	0.515487468547246
1389	40112074.09e5.42b1.b332.17c9b89686e5	a6108908.5ef9.47ef.8f57.b055bc6ee7aa	stool	swab	0.5837039935321751
1390	40112074.09e5.42b1.b332.17c9b89686e5	884e1ddb.8d8b.45cf.8dba.16387520872c	stool	swab	0.5496323342288999
1391	40112074.09e5.42b1.b332.17c9b89686e5	08ea0c6b.7a30.4074.bbf6.557480fc5285	stool	swab	0.4136965586742182
1392	40112074.09e5.42b1.b332.17c9b89686e5	e9494e22.99d6.4e10.868f.208832eb3104	stool	swab	0.5526278667048803
1393	40112074.09e5.42b1.b332.17c9b89686e5	1230c3fd.efa4.4ad9.8f01.499141965b11	stool	swab	0.48484181304718743
1394	40112074.09e5.42b1.b332.17c9b89686e5	00954e18.1dcf.40fc.a52e.255f5cda6f9c	stool	swab	0.31769110813092566
1395	40112074.09e5.42b1.b332.17c9b89686e5	28e84479.bd9f.4d55.bb03.1411b71bdc9b	stool	swab	0.42144510583659717
1396	40112074.09e5.42b1.b332.17c9b89686e5	1037164d.a836.4ebe.bf98.92294a0b60ab	stool	swab	0.685746991679554
1397	40112074.09e5.42b1.b332.17c9b89686e5	c2072c98.e9a0.4af2.8cc1.c03be62710d8	stool	swab	0.606318560916727
1398	40112074.09e5.42b1.b332.17c9b89686e5	7af6e763.ab6a.49e9.ac6d.5da1c74c54bd	stool	swab	0.5541999447274985
1399	40112074.09e5.42b1.b332.17c9b89686e5	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	stool	swab	0.7126366129430887
1400	40112074.09e5.42b1.b332.17c9b89686e5	55f8d345.8251.43a1.ab05.c9418f6fefd7	stool	swab	0.5032863130548649
1401	40112074.09e5.42b1.b332.17c9b89686e5	4f2698fd.665f.4ed1.be97.ffc1529e21b0	stool	swab	0.5955664965442768
1402	40112074.09e5.42b1.b332.17c9b89686e5	ea68ac1a.53e3.4523.924f.32ca1d2ac988	stool	swab	0.7873102838881143
1403	40112074.09e5.42b1.b332.17c9b89686e5	c2e216e3.51c4.4894.8352.48d0fef7efc7	stool	swab	0.768088553280263
1404	40112074.09e5.42b1.b332.17c9b89686e5	81a16ca3.6299.40f0.ae7b.fe2dd2ac4243	stool	swab	0.6000175297171314
1405	40112074.09e5.42b1.b332.17c9b89686e5	fa4e5dcc.7b0a.4fb1.989d.b19aec98e047	stool	swab	0.5562715462171551
1406	40112074.09e5.42b1.b332.17c9b89686e5	230994e3.5682.432f.b4e4.454ca1901e0f	stool	swab	0.4690938912579134
1407	40112074.09e5.42b1.b332.17c9b89686e5	0476f5aa.a4f4.4835.ada1.4e72fb601e0a	stool	swab	0.6863425445092634
1408	40112074.09e5.42b1.b332.17c9b89686e5	3b2b88b4.90b1.44d2.a015.e80e723e996f	stool	swab	0.4797317931006641
1409	40112074.09e5.42b1.b332.17c9b89686e5	18f853f2.0e63.400e.baac.cad966c6c0a0	stool	swab	0.5535617357184781
1410	40112074.09e5.42b1.b332.17c9b89686e5	5f291738.ae0e.4805.a842.cd2bb5b50f26	stool	swab	0.6685079288971635
1411	40112074.09e5.42b1.b332.17c9b89686e5	d8f4038a.7576.4fd3.89c3.60a3f6bc06c0	stool	swab	0.5934012802778158
1412	40112074.09e5.42b1.b332.17c9b89686e5	1654ccec.557a.40f3.b4d9.b263f9e2ad4e	stool	swab	0.6009898633702873
1413	40112074.09e5.42b1.b332.17c9b89686e5	84120710.dd14.4def.90b4.c34cbcedd38e	stool	swab	0.571921344546086
1414	40112074.09e5.42b1.b332.17c9b89686e5	ce5c847c.452d.46fc.96d9.ba2ff164a5ab	stool	swab	0.5681448481567891
1415	40112074.09e5.42b1.b332.17c9b89686e5	fadb8582.a342.46ba.8926.98ff97240824	stool	swab	0.5391605392431793
1416	40112074.09e5.42b1.b332.17c9b89686e5	2f79545d.8a5d.4fc5.a0ac.5da133096ee3	stool	swab	0.49294678485984617
1417	40112074.09e5.42b1.b332.17c9b89686e5	fa6fda2b.4a99.4231.9325.0d74d8ae451c	stool	swab	0.30294836870233965
1418	40112074.09e5.42b1.b332.17c9b89686e5	632924ab.bf85.4b8b.b603.f338294a0d9d	stool	swab	0.44713381945688196
1419	40112074.09e5.42b1.b332.17c9b89686e5	ad0865f4.0719.4c22.9a3e.1d5ec2f9ad4c	stool	swab	0.4514697826318523
1420	40112074.09e5.42b1.b332.17c9b89686e5	2adb40fd.6824.44f2.b71f.dc73c9f82b16	stool	swab	0.5808765222790147
1421	40112074.09e5.42b1.b332.17c9b89686e5	0eb12bd1.4548.4004.8dcd.1a71de8b1df5	stool	swab	0.45767896768677513
1422	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	fa2e9bcc.cc53.4b83.ad1e.a308375854f5	stool	swab	0.6859649029275426
1423	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	b1e40907.45fc.4d81.ad81.c58ed3d91e1f	stool	swab	0.8441890382484329
1424	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	c784e063.e586.43cb.a602.9f2e2ae420d1	stool	swab	0.6501905260449368
1425	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	104e5902.1c3e.417f.bb22.124bfca61a61	stool	swab	0.6768559384421443
1426	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	7c66ff62.02e7.458d.a55d.8d07d15a9315	stool	swab	0.6509454838850285
1427	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	0bb5e24a.aa34.48e7.b1f9.e761ac2dc6b4	stool	swab	0.6256332281380819
1428	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	b447da2d.f44f.4ced.ab9e.b560736484fb	stool	swab	0.5758042723020262
1429	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	60345a80.4df2.4a0b.b7af.e2370c607aec	stool	swab	0.6006166943747905
1430	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	44ef59fb.3279.46dc.a113.c762aa889eb5	stool	swab	0.6290398974512158
1431	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	21a4ec1a.bcae.4e10.be82.66328d2dad4f	stool	swab	0.6560956256297708
1432	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	aef9e193.1f8c.429e.bfdf.38bb59235e7d	stool	swab	0.7510144179909899
1433	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	1fe57dd4.58b3.4fde.b8a1.f73db5614909	stool	swab	0.686353819783152
1434	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	e6dcb4be.68c0.473f.a9cb.412345eeb749	stool	swab	0.8257803581084645
1435	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	633bc9a7.b25f.475a.9bd3.858212b39d7d	stool	swab	0.692316018274264
1436	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	d7c251b8.15e9.4266.bcd8.6e6c6a453c11	stool	swab	0.7401440921854084
1437	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	65ba3877.ad29.4afc.aaec.bcf3544f5f75	stool	swab	0.6373474967095752
1438	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	72a8ae87.94ea.41e3.b43c.b5337f6a0548	stool	swab	0.616810190100996
1439	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	35a8aef7.4bb0.4cab.bc0e.3576bb706571	stool	swab	0.6116566577772475
1440	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	df4b001a.f4cd.4b71.8ebe.a68b8df2cb80	stool	swab	0.6140317167898937
1441	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	101c02ce.4f8d.4394.83a3.0c406831d934	stool	swab	0.5968089221770652
1442	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	8c4ae03d.dd8c.44ec.8336.15e0b031d97f	stool	swab	0.6684617549512698
1443	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	14c94c5e.aaf2.414f.a72f.74ccc134b294	stool	swab	0.5813981367160399
1444	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	11c4be47.fdce.4135.8acf.0894f2da5ede	stool	swab	0.6436192420128057
1445	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	b49ad14d.07c8.454d.82ec.c6fb9c7bcc36	stool	swab	0.8332824788777795
1446	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	11c70d46.e0a4.4797.ad7b.3677fe93d73b	stool	swab	0.8411400442528653
1447	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	c8b831af.2e3c.4aaa.83cf.b66c3016e0f3	stool	swab	0.5246241469186165
1448	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	ec91140e.0862.4ece.bb4a.d114f4c42bdb	stool	swab	0.5512366907422176
1449	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	e94edb86.8fe0.42b8.a255.c48d4551405b	stool	swab	0.6297642994622599
1450	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	fae97eb5.3264.4211.8ea3.823f547a6f0c	stool	swab	0.658135263008514
1451	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	e4485061.924a.4f09.9d7e.bfefc780d1a8	stool	swab	0.759164937495833
1452	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	2a1b28ba.f47e.44b6.bfd7.d3e41e762db3	stool	swab	0.8231413104354827
1453	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	212f0ce6.9123.4e38.abf3.db944de7f1c1	stool	swab	0.7280360707662149
1454	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	d6223d2e.0d62.4658.8eec.ccc9d4ee86a3	stool	swab	0.47251300999630064
1455	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	20aa4aaf.8242.48d9.a225.e9f6b3e8938c	stool	swab	0.8631756464455514
1456	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	17f96e8a.dc68.4aef.98db.8aaaab702e33	stool	swab	0.5249122038671871
1457	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	61c3930c.61c4.4c82.8475.7a10ccaeb71c	stool	swab	0.6506417641207336
1458	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	ac7d2af0.9c75.4a32.bb2b.e79380ab8c61	stool	swab	0.7067028406339697
1459	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	b612f67e.eea8.4e03.81b7.034dbfc44669	stool	swab	0.567704566957199
1460	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	36b313f7.8a44.4bdc.8034.82260a83d7b9	stool	swab	0.4397965121723694
1461	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	6ecca0ea.049c.41ec.b324.404e504d44c0	stool	swab	0.690712562486409
1462	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	55b26af1.31a6.4606.8b99.bf415a009311	stool	swab	0.4310762930137652
1463	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	e5574c01.3027.458d.8f96.d68b66aae40b	stool	swab	0.3515992206009038
1464	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	dfc347e3.eed7.4592.95eb.374724230326	stool	swab	0.6272872582551361
1465	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	4b9ad407.fc2f.4463.bccc.0cf3a28d05f6	stool	swab	0.4271838923419284
1466	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	c18a0367.8148.4450.bf5a.507b6fe30c73	stool	swab	0.3696999073698933
1467	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	15129220.6eda.44ad.9511.be0f6e027f5d	stool	swab	0.40075119277321264
1468	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	183645ce.cacd.4744.8440.de4eb377dfea	stool	swab	0.4411601672790541
1469	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	37f1087f.ae31.4fde.b96b.4b6c1d61351e	stool	swab	0.4864807849057877
1470	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	a6108908.5ef9.47ef.8f57.b055bc6ee7aa	stool	swab	0.5836032509453495
1471	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	884e1ddb.8d8b.45cf.8dba.16387520872c	stool	swab	0.49986244929254
1472	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	08ea0c6b.7a30.4074.bbf6.557480fc5285	stool	swab	0.5136195563840558
1473	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	e9494e22.99d6.4e10.868f.208832eb3104	stool	swab	0.5268962982690284
1474	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	1230c3fd.efa4.4ad9.8f01.499141965b11	stool	swab	0.37346434237150616
1475	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	00954e18.1dcf.40fc.a52e.255f5cda6f9c	stool	swab	0.4370439442083697
1476	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	28e84479.bd9f.4d55.bb03.1411b71bdc9b	stool	swab	0.3807718489956056
1477	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	1037164d.a836.4ebe.bf98.92294a0b60ab	stool	swab	0.5815370045843079
1478	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	c2072c98.e9a0.4af2.8cc1.c03be62710d8	stool	swab	0.465816703729437
1479	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	7af6e763.ab6a.49e9.ac6d.5da1c74c54bd	stool	swab	0.45421277096139473
1480	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	5a8541e7.b0a2.48c0.8fa1.4cba3f011111	stool	swab	0.697597174423127
1481	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	55f8d345.8251.43a1.ab05.c9418f6fefd7	stool	swab	0.5538572746760145
1482	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	4f2698fd.665f.4ed1.be97.ffc1529e21b0	stool	swab	0.5591599470498116
1483	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	ea68ac1a.53e3.4523.924f.32ca1d2ac988	stool	swab	0.729857606488877
1484	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	c2e216e3.51c4.4894.8352.48d0fef7efc7	stool	swab	0.7929604952834574
1485	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	81a16ca3.6299.40f0.ae7b.fe2dd2ac4243	stool	swab	0.5737009250240536
1486	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	fa4e5dcc.7b0a.4fb1.989d.b19aec98e047	stool	swab	0.534394393234291
1487	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	230994e3.5682.432f.b4e4.454ca1901e0f	stool	swab	0.4552523559507634
1488	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	0476f5aa.a4f4.4835.ada1.4e72fb601e0a	stool	swab	0.563808375204735
1489	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	3b2b88b4.90b1.44d2.a015.e80e723e996f	stool	swab	0.4630863317917299
1490	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	18f853f2.0e63.400e.baac.cad966c6c0a0	stool	swab	0.5535606349385018
1491	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	5f291738.ae0e.4805.a842.cd2bb5b50f26	stool	swab	0.6433996522425224
1492	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	d8f4038a.7576.4fd3.89c3.60a3f6bc06c0	stool	swab	0.6046007332220333
1493	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	1654ccec.557a.40f3.b4d9.b263f9e2ad4e	stool	swab	0.5073140308392664
1494	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	84120710.dd14.4def.90b4.c34cbcedd38e	stool	swab	0.5731225597772482
1495	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	ce5c847c.452d.46fc.96d9.ba2ff164a5ab	stool	swab	0.5230240238822823
1496	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	fadb8582.a342.46ba.8926.98ff97240824	stool	swab	0.49956811887540703
1497	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	2f79545d.8a5d.4fc5.a0ac.5da133096ee3	stool	swab	0.5936269388029505
1498	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	fa6fda2b.4a99.4231.9325.0d74d8ae451c	stool	swab	0.5592507370891664
1499	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	632924ab.bf85.4b8b.b603.f338294a0d9d	stool	swab	0.7021481583522088
1500	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	ad0865f4.0719.4c22.9a3e.1d5ec2f9ad4c	stool	swab	0.5409109545148274
1501	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	2adb40fd.6824.44f2.b71f.dc73c9f82b16	stool	swab	0.6678305170121002
1502	cfc37a70.9ba6.4d25.b541.4c0ff9d1bfeb	0eb12bd1.4548.4004.8dcd.1a71de8b1df5	stool	swab	0.5509081474362917
1503	eb4ece61.6afe.4c88.8a06.d616dab1dd34	fa2e9bcc.cc53.4b83.ad1e.a308375854f5	stool	swab	0.7930342314485171
1504	eb4ece61.6afe.4c88.8a06.d616dab1dd34	b1e40907.45fc.4d81.ad81.c58ed3d91e1f	stool	swab	0.8882930496515385
1505	eb4ece61.6afe.4c88.8a06.d616dab1dd34	c784e063.e586.43cb.a602.9f2e2ae420d1	stool	swab	0.6947566109844838
1506	eb4ece61.6afe.4c88.8a06.d616dab1dd34	104e5902.1c3e.417f.bb22.124bfca61a61	stool	swab	0.6608877557933709
1507	eb4ece61.6afe.4c88.8a06.d616dab1dd34	7c66ff62.02e7.458d.a55d.8d07d15a9315	stool	swab	0.6741565012743846
1508	eb4ece61.6afe.4c88.8a06.d616dab1dd34	0bb5e24a.aa34.48e7.b1f9.e761ac2dc6b4	stool	swab	0.6485342484011857
1509	eb4ece61.6afe.4c88.8a06.d616dab1dd34	b447da2d.f44f.4ced.ab9e.b560736484fb	stool	swab	0.5216387390259611
1510	eb4ece61.6afe.4c88.8a06.d616dab1dd34	60345a80.4df2.4a0b.b7af.e2370c607aec	stool	swab	0.6758687603001446
1511	eb4ece61.6afe.4c88.8a06.d616dab1dd34	44ef59fb.3279.46dc.a113.c762aa889eb5	stool	swab	0.6254243456616451
1512	eb4ece61.6afe.4c88.8a06.d616dab1dd34	21a4ec1a.bcae.4e10.be82.66328d2dad4f	stool	swab	0.7166625903530516
1513	eb4ece61.6afe.4c88.8a06.d616dab1dd34	aef9e193.1f8c.429e.bfdf.38bb59235e7d	stool	swab	0.7983908267867948
1514	eb4ece61.6afe.4c88.8a06.d616dab1dd34	1fe57dd4.58b3.4fde.b8a1.f73db5614909	stool	swab	0.7275743244448653
1515	eb4ece61.6afe.4c88.8a06.d616dab1dd34	e6dcb4be.68c0.473f.a9cb.412345eeb749	stool	swab	0.8375993416814238
1516	eb4ece61.6afe.4c88.8a06.d616dab1dd34	633bc9a7.b25f.475a.9bd3.858212b39d7d	stool	swab	0.7063850391408685
1517	eb4ece61.6afe.4c88.8a06.d616dab1dd34	d7c251b8.15e9.4266.bcd8.6e6c6a453c11	stool	swab	0.7578578758773609
1518	eb4ece61.6afe.4c88.8a06.d616dab1dd34	65ba3877.ad29.4afc.aaec.bcf3544f5f75	stool	swab	0.6436866717646915
1519	eb4ece61.6afe.4c88.8a06.d616dab1dd34	72a8ae87.94ea.41e3.b43c.b5337f6a0548	stool	swab	0.7272703893771254
1520	eb4ece61.6afe.4c88.8a06.d616dab1dd34	35a8aef7.4bb0.4cab.bc0e.3576bb706571	stool	swab	0.724839894352927
1521	eb4ece61.6afe.4c88.8a06.d616dab1dd34	df4b001a.f4cd.4b71.8ebe.a68b8df2cb80	stool	swab	0.7016978721006436
1522	eb4ece61.6afe.4c88.8a06.d616dab1dd34	101c02ce.4f8d.4394.83a3.0c406831d934	stool	swab	0.6455428439063471
1523	eb4ece61.6afe.4c88.8a06.d616dab1dd34	8c4ae03d.dd8c.44ec.8336.15e0b031d97f	stool	swab	0.7595789541459324
1524	eb4ece61.6afe.4c88.8a06.d616dab1dd34	14c94c5e.aaf2.414f.a72f.74ccc134b294	stool	swab	0.6015238924645188
1525	eb4ece61.6afe.4c88.8a06.d616dab1dd34	11c4be47.fdce.4135.8acf.0894f2da5ede	stool	swab	0.7139977732325103
1526	eb4ece61.6afe.4c88.8a06.d616dab1dd34	b49ad14d.07c8.454d.82ec.c6fb9c7bcc36	stool	swab	0.8799471982689228
1527	eb4ece61.6afe.4c88.8a06.d616dab1dd34	11c70d46.e0a4.4797.ad7b.3677fe93d73b	stool	swab	0.8320727719405467
1528	eb4ece61.6afe.4c88.8a06.d616dab1dd34	c8b831af.2e3c.4aaa.83cf.b66c3016e0f3	stool	swab	0.5365984740017359
1529	eb4ece61.6afe.4c88.8a06.d616dab1dd34	ec91140e.0862.4ece.bb4a.d114f4c42bdb	stool	swab	0.5554585629208214
1530	eb4ece61.6afe.4c88.8a06.d616dab1dd34	e94edb86.8fe0.42b8.a255.c48d4551405b	stool	swab	0.6621386670838545
1531	eb4ece61.6afe.4c88.8a06.d616dab1dd34	fae97eb5.3264.4211.8ea3.823f547a6f0c	stool	swab	0.715602891674372
1532	eb4ece61.6afe.4c88.8a06.d616dab1dd34	e4485061.924a.4f09.9d7e.bfefc780d1a8	stool	swab	0.8003398009892894
1533	eb4ece61.6afe.4c88.8a06.d616dab1dd34	2a1b28ba.f47e.44b6.bfd7.d3e41e762db3	stool	swab	0.8348388972515757
1534	eb4ece61.6afe.4c88.8a06.d616dab1dd34	212f0ce6.9123.4e38.abf3.db944de7f1c1	stool	swab	0.7022595055834058
1535	eb4ece61.6afe.4c88.8a06.d616dab1dd34	d6223d2e.0d62.4658.8eec.ccc9d4ee86a3	stool	swab	0.4998048086376883
1536	eb4ece61.6afe.4c88.8a06.d616dab1dd34	20aa4aaf.8242.48d9.a225.e9f6b3e8938c	stool	swab	0.8480699057672489
1537	eb4ece61.6afe.4c88.8a06.d616dab1dd34	17f96e8a.dc68.4aef.98db.8aaaab702e33	stool	swab	0.6686649807941702
1538	eb4ece61.6afe.4c88.8a06.d616dab1dd34	61c3930c.61c4.4c82.8475.7a10ccaeb71c	stool	swab	0.6563011717461175
1539	eb4ece61.6afe.4c88.8a06.d616dab1dd34	ac7d2af0.9c75.4a32.bb2b.e79380ab8c61	stool	swab	0.758113043438308
1540	eb4ece61.6afe.4c88.8a06.d616dab1dd34	b612f67e.eea8.4e03.81b7.034dbfc44669	stool	swab	0.6198064398086204
1541	eb4ece61.6afe.4c88.8a06.d616dab1dd34	36b313f7.8a44.4bdc.8034.82260a83d7b9	stool	swab	0.5220614415947985
1542	eb4ece61.6afe.4c88.8a06.d616dab1dd34	6ecca0ea.049c.41ec.b324.404e504d44c0	stool	swab	0.6609580298184554
1543	eb4ece61.6afe.4c88.8a06.d616dab1dd34	55b26af1.31a6.4606.8b99.bf415a009311	stool	swab	0.5696155845068678
1544	eb4ece61.6afe.4c88.8a06.d616dab1dd34	e5574c01.3027.458d.8f96.d68b66aae40b	stool	swab	0.6553961232324
1545	eb4ece61.6afe.4c88.8a06.d616dab1dd34	dfc347e3.eed7.4592.95eb.374724230326	stool	swab	0.7127161519963013
1546	eb4ece61.6afe.4c88.8a06.d616dab1dd34	4b9ad407.fc2f.4463.bccc.0cf3a28d05f6	stool	swab	0.5735025372417139
1547	eb4ece61.6afe.4c88.8a06.d616dab1dd34	c18a0367.8148.4450.bf5a.507b6fe30c73	stool	swab	0.4974423940646809
1548	eb4ece61.6afe.4c88.8a06.d616dab1dd34	15129220.6eda.44ad.9511.be0f6e027f5d	stool	swab	0.5265452116253654
