Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
91829c8eeac6dc9f221559b7c81c7cc8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9498270077537885
8b0bc83b04f38c5bf1f5edb984c299de	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9462412358045799
c91b40ec910f41baf4b1d5291ab9c721	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Providencia; s__	0.9928319690939186
1269bd8f9740125fe9baa4fed94f188e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9997243903344536
f45cd74ee9ab1a46db5eba04b99936cb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__indistinctus	0.7046773361724051
050d9d1c576251d7653dd965fd603f58	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.8084378579002629
1a8c64377f9831070ef133d2004251b4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9999423885705426
8d1a76e90865ea0e345eb9f9345a60e2	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.999996817690378
b3e1135cb738e713b00fe1a129bacffb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9997863768991737
6a83af788a08573c65908b1980380655	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9991167100071461
5f37aba15bda0703396498403016cedd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9917278291287865
76fec251d13e40ec7684c2710e9f1f24	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999904993581
87bddbc7695b1f2c5a9fde9b63e98b50	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis	0.869754023576505
c2c644c8a3c5eb0591cb140617f2a865	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999906171687151
a14ebf849b69a71b33c1fcc43ab6f1a5	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.7863930054950476
9062a2a53c8a9d03533ddf98a0ddb303	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__	0.999402622992543
df68ac5c0b7f52e3adc8a2a771c72094	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis	0.9951079081829144
9849b8bfedaed6923347d5e967a8d200	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__bromii	0.9997919784597847
c1270ae97424da6ad2efe93a0f779a0d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__prausnitzii	0.9998861334901292
6e9b52ef57349d1df522f8aafe51fad4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7834094493695126
33d70371f6615943f5d03a1166e1200e	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__eutactus	0.9999994357845339
25cef8e738313df56dded85a4e57dbc5	k__Bacteria; p__Firmicutes; c__Bacilli	0.9999999998567902
611fe51ecebdd946305484949a435a30	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__flavefaciens	0.887973951405075
5e162a5134f7525d6a9183774b99230c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__obeum	0.9991452333507181
e481581344c912b84c487dfa1d063412	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__	0.9996015347906753
28fda867177e850c945f847e3313bbbd	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__	0.9840688978536071
4b30ad4c6d1cea43b071c2871b49225b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__zeae	0.9995171352000396
d7217e647378390ab6ddbe5c363fcf35	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae	0.9999999888191917
6a3d9af32deabc303e73e6ace82713b2	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__RF32; f__; g__; s__	0.9999999715269188
b2c22de45a21bc14cff5607ee8344156	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7480359423294067
df8f2b73dd38103b309556ad9e8eedf7	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes; s__onderdonkii	0.9765370839700575
